1;1;1;6
2;4;2;26
3;3;3;13
4;13;4;16
5;12;5;25
6;8;6;13
7;4;7;11
8;11;8;16
9;12;9;18
10;1;10;2
11;11;11;17
12;7;12;15
13;9;13;18
14;5;14;9
15;3;15;9
16;14;16;21
17;15;17;16
18;1;18;4
19;1;19;3
20;3;20;24
21;2;21;4
22;1;22;3
23;3;23;4
24;2;24;5
25;4;25;9
26;13;26;14
27;9;27;16
28;3;28;5
29;15;29;19
30;13;30;15
31;2;31;15
32;3;32;4
33;7;33;28
34;10;34;15
35;3;35;23
36;12;36;19
37;5;37;13
38;1;38;5
39;11;39;19
40;5;40;19
41;13;41;19
42;7;42;24
43;8;43;15
44;6;44;10
45;6;45;7
46;2;46;22
47;3;47;16
48;3;48;9
49;5;49;12
50;11;50;31
51;1;51;6
52;5;52;7
53;4;53;6
54;1;54;7
55;11;55;13
56;4;56;16
57;1;57;12
58;2;58;3
59;4;59;9
60;4;60;7
61;19;61;29
62;4;62;23
63;3;63;7
64;1;64;3
65;11;65;27
66;14;66;20
67;18;67;29
68;3;68;5
69;11;69;24
70;8;70;10
71;14;71;16
72;17;72;21
73;1;73;4
74;6;74;14
75;9;75;10
76;12;76;13
77;14;77;16
78;3;78;8
79;5;79;7
80;3;80;8
1;13;1;14
2;31;2;33
3;15;3;21
4;18;4;33
5;30;5;32
6;25;6;31
7;29;7;30
8;21;8;23
9;19;9;26
10;12;10;30
11;21;11;29
12;17;12;25
13;20;13;35
14;12;14;14
15;27;15;29
16;27;16;31
17;26;17;36
18;19;18;34
19;11;19;25
20;44;20;45
21;5;21;9
22;19;22;29
23;18;23;36
24;6;24;8
25;12;25;13
26;18;26;20
27;20;27;23
28;13;28;15
29;24;29;25
30;22;30;29
31;31;31;40
32;20;32;38
33;30;33;35
34;18;34;26
35;27;35;31
36;32;36;34
37;21;37;29
38;11;38;24
39;29;39;49
40;30;40;39
41;28;41;35
42;29;42;44
43;20;43;24
44;12;44;13
45;13;45;31
46;23;46;49
47;34;47;52
48;14;48;18
49;16;49;25
50;32;50;34
51;9;51;17
52;32;52;43
53;15;53;17
54;22;54;27
55;24;55;33
56;27;56;57
57;13;57;41
58;11;58;15
59;13;59;19
60;13;60;45
61;42;61;50
62;30;62;37
63;11;63;14
64;6;64;21
65;31;65;34
66;28;66;36
67;40;67;47
68;12;68;21
69;25;69;36
70;21;70;26
71;26;71;33
72;22;72;23
73;20;73;24
74;27;74;32
75;26;75;31
76;18;76;20
77;31;77;38
78;9;78;19
79;9;79;15
80;27;80;31
1;19;1;25
2;44;2;45
3;23;3;26
4;38;4;41
5;58;5;63
6;43;6;44
7;32;7;57
8;25;8;27
9;32;9;37
10;34;10;37
11;37;11;39
12;37;12;54
13;37;13;39
14;37;14;40
15;34;15;38
16;37;16;42
17;43;17;53
18;40;18;41
19;34;19;36
20;46;20;57
21;15;21;20
22;48;22;52
23;38;23;51
24;34;24;35
25;21;25;32
26;56;26;62
27;29;27;43
28;32;28;36
29;27;29;34
30;39;30;42
31;43;31;46
32;58;32;59
33;40;33;44
34;36;34;39
35;34;35;41
36;37;36;38
37;37;37;44
38;34;38;50
39;50;39;57
40;41;40;50
41;38;41;39
42;46;42;47
43;31;43;34
44;18;44;19
45;41;45;50
46;51;46;60
47;53;47;57
48;27;48;37
49;28;49;29
50;38;50;57
51;28;51;34
52;45;52;49
53;20;53;33
54;28;54;48
55;35;55;38
56;62;56;65
57;42;57;55
58;35;58;43
59;25;59;27
60;52;60;60
61;51;61;53
62;61;62;63
63;40;63;48
64;31;64;39
65;39;65;42
66;40;66;55
67;48;67;54
68;23;68;35
69;37;69;39
70;31;70;35
71;41;71;42
72;35;72;41
73;36;73;39
74;41;74;51
75;33;75;39
76;21;76;24
77;40;77;42
78;26;78;46
79;27;79;32
80;37;80;41
1;32;1;35
2;53;2;54
3;33;3;47
4;58;4;63
5;67;5;70
6;50;6;60
7;63;7;66
8;65;8;67
9;43;9;67
10;48;10;50
11;40;11;55
12;61;12;62
13;50;13;55
14;49;14;65
15;43;15;46
16;43;16;56
17;57;17;58
18;53;18;54
19;45;19;50
20;62;20;64
21;22;21;42
22;56;22;58
23;53;23;56
24;41;24;48
25;38;25;45
26;64;26;65
27;54;27;56
28;44;28;55
29;45;29;48
30;43;30;59
31;58;31;64
32;64;32;73
33;48;33;49
34;40;34;65
35;58;35;64
36;51;36;59
37;61;37;68
38;59;38;68
39;58;39;61
40;63;40;70
41;43;41;58
42;48;42;51
43;42;43;58
44;60;44;63
45;53;45;59
46;67;46;69
47;62;47;64
48;39;48;49
49;36;49;50
50;68;50;70
51;43;51;48
52;52;52;60
53;43;53;44
54;70;54;71
55;41;55;45
56;68;56;69
57;58;57;64
58;45;58;57
59;31;59;33
60;66;60;71
61;55;61;56
62;65;62;71
63;51;63;60
64;56;64;61
65;57;65;61
66;68;66;73
67;61;67;66
68;47;68;53
69;42;69;47
70;39;70;43
71;47;71;50
72;47;72;59
73;48;73;49
74;52;74;56
75;42;75;50
76;34;76;39
77;45;77;51
78;70;78;72
79;44;79;51
80;50;80;59
1;53;1;75
2;74;2;80
3;64;3;77
4;72;4;73
5;71;5;76
6;71;6;80
7;70;7;73
8;68;8;77
9;69;9;72
10;55;10;65
11;75;11;76
12;75;12;78
13;61;13;66
14;68;14;71
15;52;15;64
16;67;16;74
17;66;17;78
18;59;18;78
19;76;19;79
20;72;20;73
21;57;21;76
22;73;22;74
23;63;23;73
24;61;24;65
25;51;25;70
26;70;26;72
27;60;27;78
28;61;28;62
29;64;29;78
30;71;30;79
31;75;31;78
32;76;32;77
33;73;33;74
34;70;34;73
35;65;35;74
36;71;36;75
37;69;37;76
38;72;38;73
39;62;39;64
40;73;40;76
41;65;41;78
42;62;42;78
43;59;43;70
44;64;44;71
45;68;45;73
46;77;46;79
47;68;47;71
48;63;48;71
49;56;49;71
50;76;50;78
51;68;51;77
52;64;52;68
53;60;53;70
54;73;54;78
55;51;55;55
56;76;56;80
57;66;57;75
58;59;58;80
59;36;59;50
60;72;60;77
61;69;61;79
62;72;62;73
63;61;63;65
64;68;64;77
65;67;65;80
66;79;66;80
67;69;67;80
68;76;68;79
69;66;69;69
70;49;70;69
71;56;71;75
72;69;72;74
73;57;73;60
74;65;74;75
75;66;75;75
76;57;76;66
77;69;77;79
78;73;78;76
79;56;79;76
80;73;80;80
1;1;11;1
17;2;21;2
1;3;19;3
2;4;3;4
1;5;5;5
16;6;22;6
