1;10;1;14
2;3;2;13
3;4;3;24
4;16;4;43
5;2;5;14
6;9;6;58
7;7;7;30
8;4;8;21
9;4;9;40
10;4;10;5
11;11;11;15
12;2;12;3
13;52;13;71
14;29;14;41
15;17;15;36
16;16;16;39
17;2;17;9
18;14;18;35
19;15;19;45
20;18;20;27
21;24;21;34
22;24;22;28
23;5;23;10
24;11;24;12
25;21;25;38
26;52;26;63
27;31;27;45
28;5;28;51
29;2;29;9
30;10;30;10
31;6;31;18
32;5;32;38
33;6;33;36
34;28;34;31
35;1;35;20
36;14;36;39
37;15;37;20
38;7;38;28
39;16;39;22
40;14;40;27
41;27;41;28
42;3;42;22
43;1;43;10
44;9;44;23
45;5;45;20
46;5;46;10
47;43;47;46
48;5;48;15
49;7;49;29
50;13;50;16
51;16;51;18
52;20;52;29
53;2;53;35
54;5;54;18
55;12;55;26
56;30;56;57
57;13;57;17
58;4;58;31
59;40;59;43
60;15;60;28
61;17;61;34
62;1;62;25
63;2;63;2
64;35;64;38
65;3;65;25
66;8;66;13
67;15;67;17
68;4;68;19
69;1;69;3
70;3;70;21
71;15;71;19
72;8;72;15
73;14;73;18
74;3;74;31
75;13;75;32
76;5;76;6
77;15;77;35
78;14;78;17
79;11;79;18
80;10;80;25
81;1;81;16
82;44;82;57
83;31;83;49
84;19;84;23
85;3;85;5
86;3;86;6
87;4;87;8
88;1;88;3
89;10;89;33
90;4;90;31
91;3;91;7
92;8;92;69
93;24;93;42
94;13;94;16
95;11;95;16
96;19;96;29
97;12;97;29
98;6;98;15
99;1;99;22
100;27;100;51
101;1;101;28
102;10;102;10
103;3;103;59
104;15;104;35
105;11;105;24
106;11;106;19
107;3;107;14
108;1;108;9
109;13;109;42
110;12;110;37
111;10;111;11
112;30;112;36
113;5;113;22
114;13;114;19
115;1;115;6
116;20;116;50
117;7;117;33
118;21;118;30
119;22;119;26
120;3;120;22
1;14;1;15
2;29;2;62
3;26;3;30
4;60;4;70
5;23;5;31
6;59;6;74
7;47;7;54
8;27;8;41
9;45;9;53
10;41;10;81
11;20;11;81
12;15;12;22
13;76;13;77
14;51;14;60
15;39;15;43
16;66;16;68
17;21;17;31
18;44;18;69
19;50;19;62
20;36;20;37
21;44;21;45
22;37;22;51
23;12;23;56
24;22;24;86
25;41;25;57
26;66;26;72
27;65;27;72
28;63;28;94
29;20;29;27
30;11;30;46
31;28;31;48
32;58;32;73
33;38;33;55
34;37;34;42
35;23;35;45
36;40;36;44
37;29;37;39
38;38;38;53
39;51;39;59
40;55;40;58
41;33;41;47
42;23;42;31
43;34;43;45
44;33;44;41
45;38;45;69
46;13;46;20
47;48;47;69
48;26;48;39
49;34;49;38
50;31;50;40
51;36;51;50
52;51;52;77
53;42;53;50
54;40;54;45
55;27;55;50
56;64;56;93
57;44;57;53
58;41;58;43
59;45;59;52
60;35;60;39
61;46;61;49
62;29;62;42
63;19;63;59
64;46;64;64
65;53;65;57
66;19;66;54
67;24;67;56
68;28;68;29
69;60;69;73
70;27;70;34
71;30;71;36
72;69;72;74
73;21;73;25
74;35;74;48
75;54;75;84
76;24;76;25
77;49;77;54
78;45;78;48
79;25;79;26
80;27;80;43
81;26;81;29
82;87;82;89
83;59;83;63
84;33;84;36
85;17;85;66
86;44;86;47
87;18;87;24
88;22;88;27
89;48;89;58
90;54;90;68
91;68;91;80
92;72;92;89
93;51;93;65
94;35;94;43
95;17;95;30
96;39;96;92
97;40;97;51
98;23;98;26
99;26;99;29
100;73;100;82
101;45;101;52
102;11;102;56
103;82;103;83
104;42;104;55
105;29;105;46
106;70;106;73
107;57;107;79
108;26;108;51
109;57;109;78
110;42;110;53
111;21;111;46
112;37;112;43
113;51;113;51
114;21;114;64
115;22;115;24
116;58;116;68
117;36;117;37
118;56;118;66
119;47;119;55
120;31;120;57
1;22;1;53
2;70;2;70
3;33;3;76
4;86;4;90
5;32;5;81
6;81;6;90
7;64;7;65
8;64;8;78
9;67;9;75
10;84;10;92
11;86;11;89
12;27;12;99
13;82;13;88
14;68;14;73
15;53;15;61
16;92;16;98
17;33;17;42
18;69;18;76
19;67;19;98
20;41;20;109
21;56;21;71
22;55;22;92
23;73;23;98
24;96;24;103
25;58;25;95
26;76;26;100
27;87;27;102
28;106;28;110
29;56;29;78
30;67;30;71
31;63;31;78
32;73;32;88
33;58;33;82
34;76;34;83
35;71;35;77
36;62;36;89
37;49;37;84
38;63;38;63
39;80;39;86
40;73;40;102
41;50;41;58
42;48;42;59
43;49;43;55
44;64;44;100
45;77;45;84
46;42;46;57
47;69;47;96
48;45;48;70
49;49;49;56
50;68;50;70
51;65;51;85
52;89;52;90
