1;4;1;18
2;2;2;8
3;6;3;33
4;3;4;8
5;10;5;11
6;14;6;27
7;5;7;15
8;4;8;29
9;3;9;23
10;23;10;26
11;2;11;3
12;2;12;6
13;12;13;13
14;10;14;19
15;2;15;9
16;8;16;16
17;7;17;8
18;4;18;18
19;3;19;9
20;1;20;2
21;5;21;7
22;2;22;3
23;9;23;10
24;1;24;13
25;17;25;19
26;14;26;28
27;12;27;31
28;10;28;14
29;2;29;7
30;6;30;12
31;5;31;15
32;10;32;15
33;2;33;4
34;14;34;38
35;2;35;6
36;4;36;21
37;3;37;9
38;24;38;25
39;3;39;7
40;16;40;17
41;1;41;23
42;4;42;27
43;9;43;19
44;10;44;16
45;15;45;29
46;4;46;11
47;8;47;9
48;11;48;14
49;13;49;19
50;7;50;12
51;5;51;6
52;16;52;31
53;15;53;22
54;28;54;31
55;3;55;4
56;1;56;4
57;22;57;26
58;22;58;37
59;5;59;10
60;2;60;19
61;5;61;8
62;5;62;11
63;5;63;7
64;8;64;15
65;6;65;8
66;5;66;8
67;2;67;5
68;11;68;13
69;25;69;27
70;5;70;16
71;3;71;18
72;12;72;17
73;1;73;6
74;5;74;30
75;2;75;7
76;9;76;15
77;2;77;18
78;4;78;7
79;16;79;28
80;5;80;36
1;22;1;29
2;9;2;26
3;34;3;39
4;19;4;30
5;13;5;16
6;30;6;43
7;21;7;28
8;30;8;40
9;28;9;37
10;32;10;33
11;27;11;38
12;7;12;8
13;34;13;41
14;30;14;31
15;13;15;18
16;18;16;28
17;29;17;30
18;20;18;25
19;13;19;22
20;3;20;6
21;8;21;30
22;11;22;32
23;14;23;27
24;19;24;20
25;23;25;24
26;29;26;39
27;34;27;37
28;17;28;18
29;28;29;40
30;19;30;20
31;25;31;27
32;22;32;35
33;24;33;27
34;42;34;44
35;12;35;17
36;29;36;37
37;16;37;19
38;35;38;45
39;9;39;11
40;25;40;42
41;26;41;35
42;38;42;41
43;27;43;45
44;21;44;39
45;36;45;39
46;15;46;21
47;20;47;23
48;15;48;46
49;24;49;28
50;16;50;25
51;12;51;30
52;32;52;42
53;25;53;45
54;36;54;50
55;6;55;9
56;8;56;15
57;31;57;32
58;40;58;41
59;11;59;39
60;23;60;45
61;15;61;19
62;24;62;25
63;15;63;27
64;30;64;34
65;22;65;24
66;22;66;27
67;12;67;18
68;14;68;17
69;31;69;41
70;24;70;31
71;24;71;39
72;23;72;32
73;10;73;28
74;35;74;41
75;14;75;16
76;23;76;25
77;24;77;35
78;10;78;11
79;36;79;45
80;37;80;38
1;31;1;35
2;40;2;50
3;44;3;50
4;36;4;38
5;22;5;41
6;44;6;48
7;29;7;37
8;49;8;58
9;38;9;41
10;49;10;57
11;44;11;49
12;9;12;26
13;53;13;54
14;53;14;63
15;20;15;42
16;32;16;56
17;33;17;37
18;33;18;34
19;43;19;49
20;7;20;25
21;40;21;45
22;38;22;44
23;35;23;41
24;23;24;26
25;25;25;37
26;40;26;43
27;40;27;58
28;21;28;31
29;42;29;47
30;22;30;38
31;39;31;54
32;39;32;45
33;34;33;39
34;46;34;59
35;22;35;32
36;52;36;55
37;26;37;38
38;52;38;60
39;30;39;32
40;44;40;47
41;36;41;42
42;45;42;49
43;57;43;60
44;55;44;60
45;46;45;54
46;27;46;41
47;29;47;31
48;47;48;51
49;49;49;59
50;34;50;55
51;34;51;38
52;50;52;54
53;50;53;51
54;54;54;55
55;22;55;36
56;17;56;18
57;40;57;45
58;44;58;60
59;56;59;71
60;46;60;56
61;27;61;49
62;29;62;48
63;37;63;41
64;54;64;57
65;34;65;46
66;28;66;29
67;19;67;22
68;30;68;41
69;53;69;58
70;36;70;38
71;40;71;44
72;39;72;46
73;31;73;46
74;43;74;49
75;23;75;28
76;39;76;43
77;38;77;51
78;16;78;48
79;46;79;55
80;46;80;55
1;52;1;54
2;56;2;66
3;63;3;67
4;48;4;49
5;44;5;56
6;54;6;66
7;50;7;51
8;62;8;64
9;62;9;68
10;59;10;64
11;54;11;66
12;46;12;56
13;69;13;71
14;69;14;70
15;53;15;55
16;58;16;63
17;61;17;68
18;49;18;51
19;63;19;68
20;45;20;47
21;46;21;48
22;47;22;51
23;52;23;53
24;60;24;62
25;40;25;43
26;49;26;73
27;62;27;64
28;37;28;38
29;52;29;57
30;67;30;72
31;60;31;65
32;50;32;53
33;55;33;66
34;64;34;68
35;35;35;53
36;63;36;67
37;59;37;61
38;62;38;63
39;48;39;74
40;54;40;60
41;46;41;55
42;54;42;64
43;64;43;69
44;61;44;65
45;69;45;77
46;47;46;62
47;48;47;60
48;61;48;66
49;64;49;73
50;56;50;70
51;49;51;55
52;64;52;67
53;54;53;60
54;61;54;62
55;47;55;49
56;19;56;24
57;46;57;54
58;64;58;65
59;76;59;77
60;62;60;67
61;50;61;52
62;56;62;67
63;56;63;59
64;59;64;63
65;51;65;56
66;37;66;44
67;25;67;47
68;44;68;67
69;64;69;66
70;42;70;64
71;60;71;71
72;50;72;52
73;47;73;57
74;50;74;53
75;66;75;68
76;52;76;53
77;59;77;60
78;49;78;63
79;56;79;59
80;58;80;63
