1;4;1;5
2;11;2;28
3;11;3;20
4;4;4;16
5;10;5;33
6;2;6;53
7;45;7;51
8;7;8;82
9;10;9;17
10;1;10;10
11;3;11;6
12;3;12;10
13;25;13;55
14;14;14;18
15;8;15;24
16;12;16;46
17;24;17;26
18;6;18;13
19;6;19;31
20;12;20;41
21;23;21;28
22;12;22;14
23;18;23;20
24;20;24;27
25;23;25;48
26;23;26;32
27;27;27;28
28;1;28;2
29;22;29;23
30;14;30;56
31;13;31;34
32;5;32;18
33;4;33;25
34;19;34;46
35;7;35;11
36;16;36;45
37;10;37;25
38;24;38;47
39;18;39;49
40;1;40;15
41;7;41;29
42;13;42;61
43;15;43;48
44;11;44;53
45;1;45;6
46;7;46;9
47;10;47;31
48;14;48;22
49;10;49;26
50;2;50;8
51;1;51;13
52;54;52;64
53;3;53;11
54;3;54;10
55;40;55;43
56;3;56;9
57;9;57;17
58;41;58;61
59;32;59;36
60;60;60;71
61;14;61;33
62;18;62;33
63;7;63;42
64;14;64;85
65;43;65;64
66;1;66;24
67;4;67;30
68;21;68;31
69;24;69;38
70;9;70;35
71;4;71;21
72;28;72;50
73;7;73;32
74;44;74;53
75;13;75;25
76;5;76;12
77;48;77;70
78;24;78;45
79;11;79;14
80;23;80;47
81;20;81;32
82;23;82;63
83;5;83;8
84;1;84;40
85;37;85;47
86;20;86;31
87;33;87;44
88;32;88;57
89;4;89;21
90;1;90;13
91;22;91;25
92;30;92;39
93;32;93;37
94;12;94;28
95;3;95;10
96;3;96;7
97;7;97;16
98;18;98;35
99;41;99;47
100;1;100;22
101;7;101;42
102;23;102;29
103;17;103;26
104;1;104;6
105;7;105;18
106;9;106;38
107;13;107;17
108;7;108;86
109;2;109;28
110;28;110;41
111;5;111;73
112;14;112;24
113;34;113;72
114;21;114;35
115;13;115;19
116;92;116;96
117;11;117;54
118;15;118;24
119;19;119;40
120;23;120;53
121;30;121;77
122;3;122;11
123;1;123;8
124;18;124;25
125;72;125;90
126;20;126;76
127;6;127;22
128;23;128;37
129;17;129;36
130;4;130;5
131;25;131;29
132;11;132;18
133;2;133;3
134;1;134;3
135;40;135;63
136;44;136;47
137;16;137;23
138;4;138;10
139;16;139;75
140;35;140;39
141;6;141;7
142;17;142;25
143;10;143;39
144;17;144;20
145;32;145;41
146;1;146;22
147;15;147;49
148;21;148;41
149;6;149;43
150;53;150;55
151;9;151;34
152;57;152;61
153;23;153;27
154;29;154;55
155;13;155;60
156;14;156;31
157;1;157;5
158;17;158;19
159;27;159;35
160;2;160;14
161;12;161;13
162;5;162;27
163;18;163;27
164;7;164;24
165;7;165;41
166;3;166;8
167;9;167;37
168;30;168;67
169;18;169;33
170;10;170;12
171;20;171;46
172;50;172;67
173;6;173;12
174;2;174;9
175;8;175;42
176;19;176;21
177;5;177;81
178;8;178;14
179;3;179;34
180;18;180;26
181;10;181;14
182;13;182;19
183;34;183;46
184;7;184;41
185;18;185;44
186;2;186;8
187;7;187;17
188;1;188;18
189;40;189;42
190;11;190;16
191;44;191;59
192;1;192;22
193;23;193;35
194;2;194;14
195;7;195;12
196;8;196;37
197;6;197;45
198;26;198;29
199;12;199;19
200;14;200;21
1;15;1;23
2;35;2;42
3;67;3;72
4;65;4;76
5;53;5;61
6;73;6;117
7;53;7;59
8;84;8;103
9;18;9;33
10;45;10;49
11;45;11;86
12;15;12;35
13;81;13;104
14;43;14;77
15;33;15;86
16;50;16;58
17;44;17;55
18;33;18;43
19;38;19;81
20;48;20;49
21;40;21;49
22;38;22;39
23;26;23;74
24;47;24;48
25;56;25;69
26;60;26;84
27;29;27;45
28;27;28;32
29;45;29;56
30;94;30;101
31;63;31;76
