1;1;1;8
2;7;2;13
3;2;3;8
4;4;4;5
5;5;5;12
6;7;6;11
7;11;7;22
8;5;8;10
9;7;9;8
10;1;10;8
11;8;11;18
12;3;12;29
13;2;13;4
14;7;14;26
15;3;15;7
16;4;16;5
17;1;17;19
18;14;18;23
19;10;19;14
20;1;20;17
21;3;21;5
22;5;22;10
23;3;23;5
24;2;24;7
25;4;25;9
26;1;26;2
27;9;27;10
28;2;28;30
29;5;29;16
30;20;30;27
31;29;31;35
32;6;32;18
33;9;33;19
34;6;34;22
35;11;35;16
36;11;36;13
37;2;37;17
38;4;38;8
39;3;39;10
40;1;40;3
41;6;41;15
42;2;42;16
43;8;43;21
44;11;44;16
45;2;45;19
46;26;46;42
47;6;47;15
48;4;48;22
49;1;49;4
50;4;50;7
51;2;51;6
52;4;52;9
53;7;53;30
54;6;54;16
55;2;55;10
56;2;56;7
57;11;57;13
58;1;58;4
59;19;59;22
60;6;60;23
1;10;1;13
2;20;2;25
3;40;3;43
4;8;4;10
5;13;5;14
6;23;6;31
7;28;7;31
8;14;8;31
9;9;9;15
10;11;10;12
11;20;11;26
12;39;12;44
13;13;13;25
14;38;14;39
15;41;15;43
16;20;16;23
17;28;17;35
18;32;18;36
19;17;19;38
20;32;20;41
21;16;21;27
22;12;22;31
23;7;23;18
24;12;24;16
25;20;25;23
26;9;26;24
27;24;27;25
28;31;28;33
29;19;29;33
30;35;30;36
31;42;31;43
32;21;32;36
33;26;33;48
34;24;34;28
35;23;35;26
36;16;36;23
37;39;37;46
38;12;38;19
39;26;39;30
40;4;40;20
41;32;41;34
42;20;42;33
43;22;43;31
44;21;44;23
45;21;45;37
46;43;46;45
47;16;47;26
48;23;48;28
49;23;49;28
50;9;50;12
51;21;51;33
52;14;52;30
53;32;53;44
54;18;54;27
55;14;55;21
56;21;56;22
57;25;57;28
58;15;58;27
59;31;59;32
60;29;60;45
1;24;1;36
2;30;2;33
3;47;3;48
4;11;4;14
5;18;5;21
6;32;6;51
7;34;7;40
8;36;8;37
9;17;9;20
10;16;10;22
11;28;11;34
12;47;12;55
13;30;13;56
14;41;14;45
15;45;15;46
16;26;16;28
17;41;17;50
18;39;18;49
19;42;19;53
20;49;20;55
21;35;21;42
22;36;22;42
23;27;23;28
24;19;24;25
25;40;25;41
26;31;26;47
27;39;27;53
28;36;28;49
29;34;29;42
30;39;30;44
31;45;31;50
32;51;32;55
33;49;33;50
34;38;34;40
35;31;35;47
36;24;36;44
37;48;37;49
38;23;38;28
39;48;39;49
40;22;40;31
41;36;41;37
42;39;42;40
43;41;43;48
44;25;44;45
45;44;45;47
46;51;46;56
47;28;47;37
48;31;48;34
49;29;49;33
50;24;50;26
51;34;51;40
52;42;52;48
53;45;53;54
54;31;54;41
55;24;55;35
56;28;56;33
57;31;57;41
58;33;58;46
59;34;59;38
60;49;60;52
1;40;1;52
2;51;2;59
3;51;3;53
4;18;4;29
5;45;5;60
6;55;6;57
7;44;7;48
8;41;8;43
9;27;9;41
10;55;10;59
11;47;11;55
12;56;12;58
13;57;13;58
14;46;14;59
15;49;15;55
16;36;16;52
17;56;17;59
18;52;18;54
19;54;19;55
20;57;20;58
21;49;21;53
22;43;22;60
23;37;23;42
24;39;24;42
25;47;25;56
26;48;26;53
27;56;27;59
28;53;28;57
29;49;29;59
30;51;30;54
31;54;31;57
32;57;32;58
33;51;33;56
34;46;34;49
35;49;35;53
36;45;36;47
37;55;37;58
38;40;38;47
39;52;39;55
40;42;40;43
41;45;41;52
42;48;42;54
43;51;43;60
44;46;44;51
45;58;45;60
46;57;46;60
47;43;47;57
48;35;48;49
49;34;49;57
50;46;50;48
51;57;51;59
52;54;52;56
53;55;53;59
54;43;54;51
55;36;55;57
56;53;56;56
57;45;57;59
58;52;58;53
59;42;59;51
60;58;60;60
1;1;2;1
5;2;7;2
16;3;21;3
9;4;19;4
2;5;8;5
14;6;16;6
1;7;3;7
3;8;5;8
5;9;8;9
10;10;15;10
2;11;5;11
2;12;4;12
18;13;32;13
2;14;11;14
10;15;12;15
6;16;13;16
2;17;6;17
21;18;26;18
3;19;9;19
1;20;10;20
6;21;8;21
9;22;17;22
5;23;6;23
1;24;4;24
3;25;22;25
5;26;20;26
7;27;10;27
1;28;20;28
11;29;12;29
16;30;23;30
4;31;11;31
6;32;26;32
11;33;25;33
11;34;16;34
17;35;19;35
17;36;30;36
5;37;7;37
1;38;3;38
5;39;9;39
22;40;26;40
2;41;8;41
2;42;4;42
10;43;23;43
3;44;4;44
2;45;6;45
9;46;24;46
2;47;8;47
14;48;19;48
2;49;3;49
5;50;7;50
6;51;9;51
1;52;9;52
9;53;11;53
5;54;6;54
23;55;24;55
3;56;10;56
3;57;4;57
4;58;20;58
9;59;15;59
5;60;6;60
6;1;12;1
12;2;15;2
23;3;29;3
23;4;28;4
12;5;24;5
26;6;27;6
12;7;21;7
6;8;8;8
9;9;19;9
20;10;24;10
16;11;20;11
24;12;34;12
35;13;46;13
13;14;18;14
14;15;34;15
18;16;22;16
25;17;37;17
33;18;38;18
27;19;31;19
15;20;23;20
14;21;15;21
25;22;28;22
17;23;18;23
5;24;8;24
27;25;28;25
22;26;23;26
12;27;14;27
23;28;27;28
14;29;29;29
26;30;37;30
23;31;32;31
32;32;33;32
29;33;31;33
18;34;32;34
22;35;24;35
45;36;47;36
16;37;26;37
29;38;34;38
16;39;18;39
27;40;35;40
14;41;19;41
17;42;27;42
30;43;32;43
5;44;19;44
35;45;36;45
29;46;41;46
11;47;22;47
20;48;21;48
12;49;14;49
27;50;37;50
17;51;29;51
12;52;16;52
16;53;26;53
13;54;14;54
33;55;35;55
12;56;13;56
9;57;15;57
24;58;29;58
23;59;29;59
16;60;19;60
13;1;35;1
18;2;39;2
34;3;36;3
35;4;36;4
25;5;42;5
28;6;34;6
26;7;33;7
12;8;18;8
27;9;44;9
26;10;36;10
30;11;32;11
35;12;45;12
51;13;52;13
27;14;32;14
39;15;41;15
43;16;46;16
38;17;39;17
39;18;48;18
37;19;40;19
27;20;54;20
20;21;25;21
29;22;33;22
20;23;32;23
24;24;27;24
34;25;35;25
27;26;33;26
29;27;36;27
45;28;46;28
30;29;32;29
38;30;48;30
33;31;41;31
40;32;47;32
33;33;37;33
33;34;34;34
30;35;40;35
49;36;51;36
27;37;32;37
42;38;44;38
33;39;42;39
36;40;41;40
36;41;45;41
39;42;42;42
44;43;48;43
31;44;36;44
39;45;41;45
42;46;54;46
39;47;42;47
39;48;53;48
18;49;36;49
39;50;45;50
31;51;37;51
24;52;34;52
33;53;34;53
23;54;37;54
36;55;45;55
32;56;39;56
16;57;18;57
30;58;42;58
46;59;50;59
22;60;31;60
52;1;53;1
44;2;57;2
38;3;58;3
43;4;50;4
44;5;48;5
46;6;59;6
34;7;45;7
24;8;59;8
48;9;51;9
42;10;58;10
35;11;42;11
53;12;54;12
53;13;56;13
34;14;43;14
43;15;47;15
56;16;60;16
41;17;46;17
52;18;54;18
53;19;56;19
58;20;60;20
43;21;54;21
50;22;53;22
35;23;57;23
46;24;51;24
39;25;54;25
41;26;49;26
46;27;57;27
52;28;59;28
45;29;54;29
52;30;60;30
52;31;58;31
53;32;59;32
40;33;43;33
44;34;50;34
42;35;57;35
52;36;56;36
38;37;41;37
53;38;55;38
49;39;60;39
53;40;60;40
52;41;57;41
54;42;60;42
49;43;55;43
37;44;52;44
45;45;48;45
55;46;57;46
43;47;56;47
58;48;60;48
50;49;53;49
51;50;53;50
53;51;58;51
52;52;53;52
41;53;52;53
48;54;58;54
47;55;56;55
46;56;52;56
24;57;40;57
44;58;56;58
51;59;60;59
40;60;46;60
3;18;14;29
41;25;45;29
22;24;27;29
46;5;52;11
32;35;43;46
46;45;56;55
42;51;43;52
56;12;60;16
5;13;15;23
42;29;45;32
16;15;24;23
26;48;39;61
10;43;24;57
40;14;41;15
42;10;46;14
29;30;31;32
24;38;38;52
41;14;45;18
23;7;31;15
40;26;49;35
18;39;21;42
22;23;32;33
27;23;33;29
24;41;27;44
22;27;27;32
53;31;56;34
37;22;47;32
20;56;23;59
45;30;56;41
23;24;30;31
40;34;54;48
19;25;27;33
23;30;36;43
40;51;47;58
38;45;46;53
35;19;47;31
43;27;46;30
26;9;27;10
4;17;16;29
44;34;54;44
32;31;38;37
4;22;6;24
15;25;28;38
55;32;58;35
37;36;44;43
11;7;18;14
6;24;17;35
37;22;45;30
26;27;27;28
34;37;35;38
9;41;23;55
10;23;18;31
13;53;26;66
49;23;54;28
16;37;17;38
1;10;12;21
9;56;18;65
21;30;29;38
23;8;26;11
46;41;50;45
46;51;50;55
42;6;50;14
46;6;57;17
36;27;42;33
5;44;11;50
44;30;45;31
8;38;20;50
29;38;40;49
49;46;55;52
35;37;37;39
25;6;27;8
25;31;33;39
24;6;29;11
14;4;18;8
23;12;28;17
6;11;19;24
35;36;44;45
1;41;11;51
38;33;39;34
38;1;51;14
12;47;13;48
3;2;12;11
15;38;21;44
42;38;53;49
30;12;34;16
23;14;29;20
22;36;31;45
39;16;40;17
2;21;8;27
35;13;44;22
29;5;35;11
27;29;33;35
19;28;27;36
4;19;15;30
27;6;33;12
32;52;34;54
43;31;51;39
47;8;53;14
13;9;23;19
18;37;31;50
