1;1;1;11
2;4;2;21
3;27;3;31
4;17;4;21
5;6;5;16
6;3;6;18
7;2;7;28
8;3;8;9
9;3;9;20
10;7;10;16
11;1;11;22
12;14;12;21
13;1;13;7
14;11;14;21
15;3;15;11
16;1;16;16
17;20;17;30
18;10;18;15
19;8;19;20
20;1;20;1
21;2;21;36
22;4;22;13
23;6;23;31
24;15;24;20
25;5;25;12
26;3;26;15
27;4;27;14
28;6;28;23
29;8;29;19
30;9;30;12
31;5;31;7
32;17;32;20
33;13;33;36
34;16;34;16
35;17;35;26
36;3;36;14
37;1;37;3
38;13;38;21
39;1;39;4
40;11;40;14
41;13;41;18
42;1;42;11
43;26;43;37
44;14;44;15
45;10;45;51
46;7;46;38
47;3;47;29
48;4;48;11
49;5;49;16
50;11;50;16
51;4;51;26
52;5;52;5
53;1;53;13
54;12;54;25
55;14;55;15
56;6;56;14
57;14;57;19
58;9;58;13
59;7;59;20
60;17;60;30
61;13;61;19
62;6;62;23
63;5;63;7
64;35;64;36
65;9;65;14
66;16;66;30
67;13;67;13
68;3;68;3
69;6;69;7
70;9;70;48
71;18;71;20
72;6;72;12
73;16;73;17
74;11;74;17
75;3;75;7
76;2;76;10
77;10;77;23
78;2;78;5
79;18;79;36
80;11;80;12
1;39;1;57
2;25;2;39
3;39;3;42
4;37;4;39
5;21;5;21
6;31;6;42
7;38;7;61
8;12;8;22
9;24;9;32
10;24;10;28
11;23;11;28
12;34;12;37
13;7;13;16
14;26;14;35
15;16;15;51
16;26;16;27
17;34;17;50
18;39;18;41
19;28;19;34
20;18;20;33
21;53;21;57
22;20;22;22
23;41;23;47
24;30;24;38
25;12;25;13
26;16;26;25
27;16;27;23
28;32;28;32
29;19;29;27
30;19;30;28
31;20;31;40
32;21;32;31
33;42;33;44
34;22;34;40
35;28;35;32
36;30;36;35
37;33;37;33
38;24;38;33
39;11;39;51
40;24;40;29
41;18;41;35
42;17;42;23
43;43;43;44
44;18;44;21
45;51;45;57
46;44;46;50
47;33;47;34
48;23;48;47
49;25;49;43
50;18;50;37
51;30;51;36
52;24;52;33
53;20;53;30
54;36;54;54
55;22;55;34
56;28;56;53
57;38;57;49
58;23;58;26
59;55;59;56
60;45;60;61
61;27;61;33
62;30;62;61
63;27;63;38
64;40;64;40
65;17;65;17
66;34;66;44
67;14;67;27
68;16;68;17
69;19;69;21
70;51;70;55
71;29;71;36
72;34;72;44
73;20;73;20
74;23;74;52
75;13;75;26
76;10;76;12
77;31;77;41
78;8;78;13
79;40;79;50
80;23;80;50
1;58;1;59
2;42;2;50
3;54;3;56
4;41;4;51
5;31;5;35
6;48;6;55
7;65;7;74
8;28;8;65
9;37;9;48
10;44;10;70
11;40;11;44
12;56;12;67
13;52;13;56
14;37;14;39
15;52;15;62
16;33;16;42
17;53;17;58
18;53;18;71
19;34;19;38
